0.18717271831174553,0.016375498027503856,0.21215138765707947
0.19879245727658468,0.019688787744359167,0.20953810084360414
0.21031058963193017,0.023769525395143515,0.20687048461969038
0.2217386365480023,0.02863598323586979,0.2042491459364928
0.23304708137890628,0.03430928176403967,0.20165441159364275
0.24412491486407895,0.04083414386999308,0.19897855440187437
0.25494138141698164,0.04820663674561331,0.19632527263415817
0.2654031597043791,0.05647942391474546,0.193576817100202
0.2754450130740156,0.065652752972332,0.19078051578303376
0.2850372223526645,0.07569722747050193,0.18799688050414382
0.2940093270286275,0.08667536037710766,0.18505274810108524
0.30240939738749795,0.0984818305915544,0.18198317144927117
0.31006040010150016,0.11116856483705835,0.17885271210207881
0.31688665755759904,0.12468450336335776,0.17549577572708974
0.3228847566507278,0.1389874908794072,0.17203085104959054
0.3279293888196517,0.15400588037391763,0.1684023874983866
0.33196577015288264,0.16974010092917866,0.16466298126278772
0.3348696133931033,0.1860357462629393,0.16061430850700742
0.33665988955482007,0.2028206701378951,0.1563734528969999
0.3371520964125936,0.22710624542246258,0.1717315065507733
0.335403892773956,0.251477897663992,0.18755837829482896
0.331413886425737,0.2758915916243133,0.20407709883924868
0.32526048962159715,0.2999433108613543,0.22109718927990982
0.3168397534086269,0.32355603692356477,0.23845467695840983
0.3061486594593481,0.3465411434821218,0.2562935670754225
0.2934292711231665,0.3686095527063125,0.2744875812513645
0.2786393273164596,0.3895719588484156,0.29287406042475594
0.2618763528323478,0.40932636745309375,0.31158457896104075
0.24328153035227484,0.4276438972843268,0.3304976750841082
0.22293596116230208,0.4443270499075305,0.34951242915154995
0.2011177735614622,0.4592885933837698,0.36838868781405804
0.17785995066820104,0.4723875331918985,0.38749097546067474
0.1533268520728499,0.4834896655500829,0.4064552399309877
0.12781955203339002,0.492532453121655,0.4252176885891486
0.10149817440496256,0.49938019797229805,0.4438276769729435
0.12168463185487766,0.49400785096099836,0.46208200660900683
0.14147302128134576,0.4872821324334716,0.4802141309537977
0.16061329573324845,0.47914378284186954,0.4983176633768086
0.1790586427558003,0.4697760995666328,0.5160775763246734
0.19662384324760662,0.45914387269401646,0.533916043816537
0.22105731082081914,0.4497186804635093,0.539904283919645
0.24504214308730043,0.4389075942188417,0.5457065412811267
0.26828245257596994,0.4267621660436697,0.5514579282046274
0.2909846175850488,0.413337378740534,0.5569477303451275
0.31288396175937483,0.3986043136778267,0.5624260457613302
0.3340788936386514,0.3827235880781893,0.5675406803949593
0.3542370035321305,0.36564603456122885,0.5726968116448127
0.373539221649523,0.3474285795212406,0.577640037723303
0.39184880643348396,0.32822569422986037,0.582323763478329
0.40908141720154956,0.30794673107126536,0.5869366328509257
0.42520265878459407,0.2867192435147765,0.5913876495505689
0.4402402556847207,0.26468000847596496,0.59550107564187
0.4540129027541635,0.24183297408758958,0.5995791805536465
0.46656704440656904,0.21826746905448585,0.603451296300736
0.4778714926785781,0.19393614438765772,0.6070918569515517
0.4877911840291531,0.16909168486186144,0.6106493601820142
0.4964344269210572,0.1436504014237507,0.6139812784887525
0.5036661523568009,0.11778170969453529,0.6171828184500365
0.509537386888131,0.09150371094397233,0.6201370914907259
0.5139168934727574,0.06498494566984683,0.6230397738219322
0.5169303906593177,0.038172903355907645,0.62569103833795
0.5185090187977193,0.0111463347651038,0.6281597603366307
